id,latitude,longitude,code_postal,region,ville
28949,48.738875981,5.203069111,55000,grand est,longeville en barrois
28950,44.891257564,6.566326407,5100,provence-alpes-côte d'azur,puy st andre
28951,48.53072445,5.144634173,52170,grand est,chevillon
28952,49.047167823,5.639105473,55210,grand est,herbeuville
28953,48.8667395,5.078857312,55800,grand est,louppy le chateau
28954,44.814289823,6.464203869,5290,provence-alpes-côte d'azur,puy st vincent
28955,48.102736959,5.189755807,52000,grand est,chamarandes choignes
28956,48.601962544,5.326192003,55290,grand est,hevilliers
28957,48.496203,5.393269281,55290,grand est,mandres en barrois
28958,47.661440758,5.365326211,52190,grand est,choilley dardenay
28959,48.487858052,5.467885046,55130,grand est,horville en ornois
28960,49.121091256,5.594600183,55160,grand est,manheulles
28961,44.471613471,6.159540038,5190,provence-alpes-côte d'azur,remollon
28962,48.197908459,5.298890089,52700,grand est,cirey les mareilles
28963,48.551701626,5.456428604,55130,grand est,houdelaincourt
28964,49.088004684,5.681105197,55160,grand est,marcheville en woevre
28965,48.453634159,5.389025531,52230,grand est,cirfontaines en ornois
28966,49.554690229,5.163924693,55700,grand est,inor
28967,48.621028466,5.206007137,55500,grand est,menil sur saulx
28968,44.410499973,5.55778133,5150,provence-alpes-côte d'azur,ribeyret
28969,48.244637638,4.923306914,52330,grand est,colombey les deux eglises
28970,49.037639379,5.211419043,55220,grand est,ippecourt
28971,49.298430916,5.391417531,55150,grand est,moirey flabas crepion
28972,47.841981557,5.215257685,52200,grand est,courcelles en montagne
28973,49.03278716,5.799512616,55210,grand est,lachaussee
28974,49.243198126,4.994783106,55270,grand est,montblainville
28975,44.557252776,6.355089557,5160,provence-alpes-côte d'azur,st apollinaire
28976,47.977069412,4.9816903450000005,52210,grand est,cour l eveque
28977,48.964723739,5.592945727,55300,grand est,lamorville
28978,48.515515123,5.701016612,55140,grand est,montbras
28979,44.507922275,6.163314205,5130,provence-alpes-côte d'azur,st etienne le laus
28980,48.072813341,5.507984099,52240,grand est,daillecourt
28981,48.964723739,5.592945727,55300,grand est,lamorville
28982,48.8910431,5.723311093,55300,grand est,montsec
28983,44.668325095,6.12919955,5500,provence-alpes-côte d'azur,st julien en champsaur
28984,47.958130673,5.400604608,52360,grand est,dampierre
28985,49.068934463,5.294337097,55220,grand est,lemmes
28986,49.179301065,5.540357064,55400,grand est,moranville
28987,44.48587715,6.323359626,5160,provence-alpes-côte d'azur,le sauze du lac
28988,47.933735667,4.879550529,52210,grand est,dancevoir
28989,48.778218283,5.535730313,55200,grand est,lerouville
28990,48.574966687,5.225191521,55290,grand est,morley
28991,44.421324064,5.71540376,5700,provence-alpes-côte d'azur,serres
28992,48.037662381,4.807462984,52120,grand est,dinteville
28993,48.912708848,5.305823173,55260,grand est,longchamps sur aire
28994,49.338799561,5.622590284,55230,grand est,muzeray
28995,44.36226465,5.573277674,5150,provence-alpes-côte d'azur,sorbiers
28996,48.400373491,4.914205777,52110,grand est,dommartin le st pere
28997,49.240176838,5.40155898,55100,grand est,louvemont cote du poivre
28998,48.800460656,5.228206986,55000,grand est,naives rosieres
28999,44.45907133,6.044501043,5130,provence-alpes-côte d'azur,tallard
29000,48.359312266,5.252370337,52270,grand est,domremy landeville
29001,49.5346539,5.178740872,55700,grand est,martincourt sur meuse
29002,48.949307795,5.312045945,55260,grand est,neuville en verdunois
29003,44.821555493,6.537145563,5120,provence-alpes-côte d'azur,les vigneaux
29004,48.315273743,5.204744766,52270,grand est,doulaincourt saucourt
29005,49.253279491,5.517575358,55400,grand est,maucourt sur orne
29006,49.005055362,5.176556942,55250,grand est,nubecourt
29007,48.370863813,4.916881998,52110,grand est,doulevant le chateau
29008,48.595308585,5.548921559,55190,grand est,mauvages
29009,49.257403943,5.474874029,55150,grand est,ornes
29010,48.207688273,5.397013266,52700,grand est,ecot la combe
29011,48.578125598,5.605192196,55140,grand est,montigny les vaucouleurs
29012,49.147862695,5.724674622,55400,grand est,parfondrupt
29013,47.919027406,5.865317918,52400,grand est,enfonvelle
29014,48.698233492,5.169226124,55000,grand est,montplonne
29015,49.371846645,5.579562471,55230,grand est,pillon
29016,48.367018666,5.322519339,52230,grand est,epizon
29017,49.188510606,5.216481328,55100,grand est,montzeville
29018,49.490831102,5.29671298,55600,grand est,quincy landzecourt
29019,47.690146754,5.216040162,52190,grand est,le val d esnoms
29020,48.678496668,5.390440796,55500,grand est,chanteraine
29021,49.075230798,5.097669942,55120,grand est,rarecourt
29022,43.672201175,7.152404366,6800,provence-alpes-côte d'azur,cagnes sur mer
29023,47.690146754,5.216040162,52190,grand est,le val d esnoms
29024,49.054227375,5.538486038,55320,grand est,mouilly
29025,49.154002198,5.16128371,55120,grand est,recicourt
29026,48.578050013,5.030091555,52410,grand est,eurville bienville
29027,49.394519137,5.26769326,55110,grand est,murvaux
29028,48.626115032,5.470853311,55190,grand est,reffroy
29029,48.398733864,5.075455103,52300,grand est,ferriere et lafolie
29030,48.807089126,5.085989857,55000,grand est,val d ornain
29031,48.826994258,4.977122939,55800,grand est,revigny sur ornain
29032,48.359980761,5.044511024,52110,grand est,flammerecourt
29033,48.800460656,5.228206986,55000,grand est,naives rosieres
29034,49.341702254,5.342044974,55150,grand est,reville aux bois
29035,48.022203086,5.167358752,52000,grand est,foulain
29036,49.357561483,5.660560179,55230,grand est,nouillonpont
29037,48.892456354,5.751521143,55300,grand est,richecourt
29038,48.022203086,5.167358752,52800,grand est,foulain
29039,48.885329364,4.9790871,55800,grand est,noyers auzecourt
29040,49.327907786,5.466413795,55150,grand est,romagne sous les cotes
29041,43.848176433,7.161118516,6830,provence-alpes-côte d'azur,gilette
29042,48.519490205,4.833836032,52220,grand est,frampas
29043,49.123771912,5.706618895,55160,grand est,pareid
29044,48.885885991,5.25140862,55260,grand est,raival
29045,48.11536707,5.639754696,52150,grand est,germainvilliers
29046,48.906727935,5.347687353,55260,grand est,pierrefitte sur aire
29047,49.224250242,5.695957817,55400,grand est,rouvres en woevre
29048,48.390915963,5.369305358,52230,grand est,germisay
29049,48.808863316,5.552943343,55200,grand est,pont sur meuse
29050,48.663036895,5.095285158,55170,grand est,rupt aux nonains
29051,47.722268608,5.445883358,52600,grand est,grandchamp
29052,48.991125559,5.333486441,55220,grand est,rambluzin et benoite vaux
29053,49.41561854,5.482750071,55150,grand est,rupt sur othain
29054,48.336105049,5.121190046,52320,grand est,gudmont villiers
29055,48.997884427,5.384210937,55220,grand est,recourt le creux
29056,49.039869565,5.587233714,55160,grand est,st remy la calonne
29057,47.859061651,5.709376695,52400,grand est,guyonvelle
29058,48.771574353,5.231297392,55000,grand est,resson
29059,48.755780051,5.333401106,55000,grand est,salmagne
29060,48.15961288,5.580662615,52150,grand est,hacourt
29061,48.733335388,5.024064166,55000,grand est,robert espagne
29062,48.818951725,5.486598679,55300,grand est,sampigny
29063,47.844958503,5.533902728,52600,grand est,haute amance
29064,48.647938725,5.723710929,55140,grand est,st germain sur meuse
29065,49.412576019,5.187675305,55110,grand est,sassey sur meuse
29066,47.638154548,5.305895961,52190,grand est,isomes
29067,49.074885484,5.706213573,55160,grand est,st hilaire en woevre
29068,48.690250206,5.460567128,55500,grand est,saulvaux
29069,48.152023389,5.074200925,52000,grand est,jonchery
29070,48.582126524,5.408824448,55130,grand est,st joire
29071,48.690250206,5.460567128,55500,grand est,saulvaux
29072,48.211144399,5.11562921,52310,grand est,lamancine
29073,48.891498236,5.5814424030000005,55300,grand est,st mihiel
29074,49.073684803,5.653601358,55160,grand est,saulx les champlon
29075,48.472043319,4.87726454,52220,grand est,laneuville a remy
29076,49.073684803,5.653601358,55160,grand est,saulx les champlon
29077,48.639669403,5.598801702,55190,grand est,sauvoy
29078,48.427352264,5.392427462,52230,grand est,lezeville
29079,48.852802648,5.230679983,55000,grand est,seigneulles
29080,48.606113481,5.134517506,55170,grand est,savonnieres en perthois
29081,47.772594037,5.485507718,52500,grand est,les loges
29082,49.100841445,5.476833141,55320,grand est,sommedieue
29083,49.281863717,5.617277359,55230,grand est,senon
29084,48.126679035,5.442386821,52240,grand est,longchamp
29085,49.088309564,5.236063689,55220,grand est,les souhesmes rampont
29086,49.058947018,5.345142852,55220,grand est,senoncourt les maujouy
29087,47.75985588,5.318751119,52250,grand est,longeau percey
29088,49.333443373,5.6964164,55230,grand est,spincourt
29089,48.563973021,5.694215428,55140,grand est,sepvigny
29090,47.75985588,5.318751119,52250,grand est,longeau percey
29091,49.500232488,5.198066327,55700,grand est,stenay
29092,48.67479038,5.03641702,55170,grand est,sommelonne
29093,48.154840504,5.604682369,52150,grand est,malaincourt sur meuse
29094,48.511557658,5.662335434,55140,grand est,taillancourt
29095,49.403778143,5.585050568,55230,grand est,sorbey
29096,43.891965757,7.108033544,6830,provence-alpes-côte d'azur,toudon
29097,48.069008691,5.333450367,52800,grand est,mandres la cote
29098,49.172103115,5.338954352,55840,grand est,thierville sur meuse
29099,49.029213098,5.3004693750000005,55220,grand est,souilly
29100,47.934031109,5.171886455,52260,grand est,marac
29101,48.955156802,5.38464003,55260,grand est,thillombois
29102,49.025374471,5.666535264,55210,grand est,thillot
29103,48.415571008,5.038717855,52300,grand est,mathons
29104,49.566250875,5.425884704,55600,grand est,thonne la long
29105,48.604844325,5.390146505,55130,grand est,treveray
29106,48.42520739,4.884193356,52110,grand est,mertrud
29107,49.532343053,5.343822396,55600,grand est,thonne les pres
29108,48.798050238,5.513879909,55200,grand est,vadonville
29109,47.900199073,5.728367669,52400,grand est,montcharvot
29110,49.229895544,5.361288145,55100,grand est,vacherauville
29111,48.929005249,5.615806864,55300,grand est,valbois
29112,48.180200868,4.902660523,52330,grand est,montheries
29113,49.227168998,5.016640158,55270,grand est,varennes en argonne
29114,48.449195239,5.589462808,55130,grand est,vaudeville le haut
29115,48.476118082,4.808640737,52220,grand est,la porte du der
29116,48.942185025,5.107242578,55250,grand est,vaubecourt
29117,49.31639827,5.6452968640000005,55230,grand est,vaudoncourt
29118,48.007021144,5.534516499,52140,grand est,val de meuse
29119,49.214386232,5.447971187,55400,grand est,douaumont vaux
29120,49.023666426,5.549501416,55300,grand est,vaux les palameix
29121,48.007021144,5.534516499,52140,grand est,val de meuse
29122,48.697549216,5.296969015,55500,grand est,velaines
29123,49.498087651,5.461692326,55600,grand est,velosnes
29124,48.47689435,4.956002658,52130,grand est,montreuil sur blaise
29125,49.240057036,5.092694309,55270,grand est,very
29126,49.145648325,5.362851302,55100,grand est,verdun
29127,48.459707383,5.234614074,52230,grand est,montreuil sur thonnance
29128,48.985636382,5.7240985,55210,grand est,vigneulles les hattonchatel
29129,48.985636382,5.7240985,55210,grand est,vigneulles les hattonchatel
29130,47.919504087,5.438904073,52360,grand est,neuilly l eveque
29131,48.780773955,5.612448843,55200,grand est,vignot
29132,48.985636382,5.7240985,55210,grand est,vigneulles les hattonchatel
29133,48.07208004,5.438344461,52800,grand est,ninville
29134,49.290553037,5.427189781,55150,grand est,ville devant chaumont
29135,48.985636382,5.7240985,55210,grand est,vigneulles les hattonchatel
29136,48.037396923,5.365000262,52800,grand est,nogent
29137,48.859560058,5.019929295,55800,grand est,villers aux vents
29138,49.508436643,5.330065779,55600,grand est,vigneul sous montmedy
29139,48.037396923,5.365000262,52800,grand est,nogent
29140,48.718242479,5.0701673,55000,grand est,ville sur saulx
29141,49.399068257,5.110889752,55110,grand est,villers devant dun
29142,48.037396923,5.365000262,52800,grand est,nogent
29143,48.891852844,5.074665554,55250,grand est,villotte devant louppy
29144,49.336831248,5.244475842,55110,grand est,vilosnes haraumont
29145,47.791690859,5.377647318,52600,grand est,noidant chatenoy
29146,49.388736234,5.410020026,55150,grand est,vittarville
29147,48.474160653,5.602161989,55130,grand est,vouthon haut
29148,47.822729156,5.256471198,52200,grand est,noidant le rocheux
29149,48.489364919,5.612804945,55130,grand est,vouthon bas
29150,49.138487984,5.546794416,55160,grand est,watronville
29151,48.438002589,5.072345939,52300,grand est,nomecourt
29152,48.714525938,5.357732812,55500,grand est,willeroncourt
29153,47.775283236,5.270442577,52250,grand est,orcevaux
29154,48.965575037,5.451889802,55300,grand est,woimbey
29155,48.477952929,5.282090003,52230,grand est,pansey
29156,48.025789849,5.660858228,52400,grand est,parnoy en bassigny
29157,47.878439506,5.376376405,52200,grand est,peigney
29158,47.747174666,5.6700785,52500,grand est,pressigny
29159,48.275665962,5.503323102,52700,grand est,prez sous lafauche
29160,48.470251601,4.68646452,52220,grand est,rives dervoises
29161,47.941078541,5.558647391,52140,grand est,ranconnieres
29162,48.173503428,5.168737558,52000,grand est,riaucourt
29163,47.649779875,5.226581231,52190,grand est,riviere les fosses
29164,47.950493568,5.308934859,52260,grand est,rolampont
29165,48.186259388,5.513349241,52150,grand est,romain sur meuse
29166,48.35987442,5.110215438,52300,grand est,rouvroy sur marne
29167,47.848607299,5.415660648,52200,grand est,st maurice
29168,48.057385006,5.297882582,52800,grand est,sarcey
29169,48.265472834,5.266413924,52700,grand est,signeville
29170,47.86898272,5.693727085,52400,grand est,soyers
29171,48.378597685,4.775614468,52110,grand est,tremilly
29172,48.61115648,4.914063354,52100,grand est,valcourt
29173,47.882326564,5.139146829,52200,grand est,vauxbons
29174,47.771138498,5.291758577,52250,grand est,verseilles le haut
29175,47.744576743,4.999361725,52160,grand est,villars santenoge
29176,47.738980898,5.325690462,52600,grand est,villegusien le lac
29177,47.977457426,5.195838509,52210,grand est,villiers sur suize
29178,48.262876351,5.1587827,52320,grand est,vouecourt
29179,49.180352253,7.001389049,57515,grand est,alsting
29180,49.276565045,6.553389254,57320,grand est,alzing
29181,49.159937907,6.046301462,57865,grand est,amanvillers
29182,49.06322802,6.045631255,57130,grand est,ancy dornot
29183,48.976228417,6.530780572,57380,grand est,arraincourt
29184,48.653091221,6.967210044,57790,grand est,aspach
29185,48.766720717,6.799036307,57260,grand est,assenoncourt
29186,49.418321436,5.947174959,57710,grand est,aumetz
29187,48.938013786,6.614630283,57340,grand est,baronville
29188,49.364724852,6.047828116,57440,grand est,algrange
29189,48.960047693,6.459422758,57580,grand est,baudrecourt
29190,49.069159375,6.731599772,57730,grand est,altviller
29191,49.063490264,6.790596094,57660,grand est,biding
29192,49.255119947,6.133165215,57360,grand est,amneville les thermes
29193,49.111798147,6.478990909,57220,grand est,bionville sur nied
29194,49.460153265,6.386136753,57480,grand est,apach
29195,48.808309743,6.900402754,57930,grand est,belles forets
29196,49.086408934,6.035798897,57130,grand est,ars sur moselle
29197,49.382867747,5.951991674,57655,grand est,boulange
29198,48.797577226,6.385880014,57170,grand est,attilloncourt
29199,48.724664125,6.736438048,57810,grand est,bourdonnay
29200,48.86164836,6.328968024,57590,grand est,aulnois sur seille
29201,49.275827307,6.204739797,57310,grand est,bousse
29202,49.247293085,6.196087738,57300,grand est,ay sur moselle
29203,49.435538363,6.19287509,57570,grand est,boust
29204,48.928349165,6.405856569,57590,grand est,bacourt
29205,49.001854941,6.630588717,57380,grand est,boustroff
29206,49.124404003,6.143337124,57050,grand est,le ban st martin
29207,49.258144612,6.559674034,57320,grand est,brettnach
29208,48.708395364,6.95722546,57830,grand est,barchain
29209,49.192730172,6.082463066,57535,grand est,bronvaux
29210,49.066970867,6.828174512,57450,grand est,barst
29211,49.076396827,6.843374228,57450,grand est,cappel
29212,49.057380105,6.38476613,57530,grand est,bazoncourt
29213,48.819588558,6.492810877,57170,grand est,chateau salins
29214,48.722102302,6.991617471,57830,grand est,bebing
29340,49.497488056,6.166062825,57570,grand est,hagen
29215,49.131902666,6.064914016,57160,grand est,chatel st germain
29216,49.134418519,6.838257894,57800,grand est,bening les st avold
29217,49.157498337,6.220335641,57070,grand est,chieulles
29218,49.269240749,6.652112539,57550,grand est,berviller en moselle
29219,49.009760315,6.15790644,57420,grand est,coin sur seille
29220,49.238761886,6.489273038,57220,grand est,bettange
29221,49.155524737,6.427663851,57220,grand est,conde northen
29222,49.075656238,7.290218365,57410,grand est,bettviller
29223,49.056975241,6.308179082,57530,grand est,courcelles sur nied
29224,49.000729598,6.311974446,57580,grand est,beux
29225,48.642242844,7.239914099,57850,grand est,dabo
29226,48.732471262,6.611933191,57630,grand est,bezange la petite
29227,48.78539033,6.845357532,57260,grand est,desseling
29228,48.801527456,6.368906018,57170,grand est,bioncourt
29229,48.727834755,6.934887423,57830,grand est,diane capelle
29230,49.164252765,6.600204187,57220,grand est,bisten en lorraine
29231,49.006809889,6.853975481,57660,grand est,diffembach les hellimer
29232,49.111392063,7.178512771,57200,grand est,bliesbruck
29233,49.28015417,6.40047967,57320,grand est,ebersviller
29234,49.145167943,6.947298669,57460,grand est,bousbach
29235,48.892374591,6.265494475,54610,grand est,abaucourt sur seille
29236,49.024233962,7.520108194,57230,grand est,eguelshardt
29237,49.132162158,7.417931636,57720,grand est,breidenbach
29238,48.729826659,6.235463434,54770,grand est,agincourt
29239,49.414035015,6.111204968,57330,grand est,entrange
29240,48.693901308,7.101492656,57565,grand est,brouderdorff
29241,48.737208698,6.018418018,54460,grand est,aingeray
29242,49.025236392,7.186647323,57412,grand est,etting
29243,48.980274673,6.285571724,57420,grand est,buchy
29244,48.629897893,6.784271028,54450,grand est,amenoncourt
29245,49.180279219,6.957802868,57460,grand est,etzling
29246,48.862018254,6.579775622,57170,grand est,burlioncourt
29247,49.335455273,5.880607782,54560,grand est,anderny
29248,49.298305049,6.105829146,57290,grand est,fameck
29249,48.796127308,6.454649466,57170,grand est,chambrey
29250,48.767405828,5.887466714,54200,grand est,andilly
29251,48.791421068,7.163639132,57635,grand est,fleisheim
29252,49.042569205,6.438963347,57580,grand est,chanville
29253,48.504908681,6.972020003,54540,grand est,angomont
29254,49.240004387,6.263631337,57365,grand est,flevy
29255,48.819588558,6.492810877,57170,grand est,chateau salins
29256,49.01356877,6.025501897,54530,grand est,arnaville
29257,48.972812994,6.412068571,57580,grand est,flocourt
29258,49.052464358,6.24324382,57245,grand est,chesny
29259,48.835554179,6.289990455,54760,grand est,arraye et han
29260,49.191554992,6.892674023,57600,grand est,forbach
29261,48.919476783,6.504916004,57590,grand est,chicourt
29262,49.322961066,5.737940375,54490,grand est,avillers
29263,48.640151877,6.868000724,57830,grand est,foulcrey
29264,49.106266899,6.268273486,57530,grand est,coincy
29265,49.294241401,5.967685849,54150,grand est,avril
29266,49.134272786,7.116158115,57200,grand est,frauenberg
29267,49.155524737,6.427663851,57220,grand est,conde northen
29268,48.583910035,6.229028652,54210,grand est,azelot
29269,49.0150398,6.785204675,57660,grand est,fremestroff
29270,48.891621283,6.663787671,57340,grand est,conthil
29271,48.450247427,6.741033553,54120,grand est,baccarat
29272,48.929650597,6.917856426,57670,grand est,givrycourt
29273,48.845067622,6.836049871,57260,grand est,cutting
29274,48.557250137,5.87694265,54170,grand est,bagneux
29275,49.111123781,6.02404054,57130,grand est,gravelotte
29276,49.306540334,6.402146028,57320,grand est,dalstein
29277,48.436495262,6.283109161,54290,grand est,bainville aux miroirs
29278,49.155467325,7.022838713,57520,grand est,grosbliederstroff
29279,48.945843093,6.585493148,57340,grand est,destry
29280,49.230008795,5.88825547,54150,grand est,les baroches
29281,49.068160038,7.21861929,57410,grand est,gros rederching
29282,49.104432173,6.935646223,57980,grand est,diebling
29283,49.176693114,5.969546043,54980,grand est,batilly
29284,48.802363479,6.819860751,57260,grand est,guermange
29285,48.770292749,7.02069744,57400,grand est,dolving
29286,48.479649051,6.320546622,54290,grand est,bayon
29287,49.070274054,6.517796309,57690,grand est,guinglange
29288,48.861247417,6.824149051,57260,grand est,domnom les dieuze
29289,48.848892142,6.186937372,54610,grand est,belleau
29290,48.879978211,6.843517273,57670,grand est,guinzeling
29291,48.984800042,6.601226083,57340,grand est,eincheville
29292,48.564692603,6.661611591,54450,grand est,benamenil
29293,49.22124442,6.605577556,57550,grand est,hargarten aux mines
29294,49.227753834,6.2187224,57365,grand est,ennery
29295,48.577084097,7.016247056,54480,grand est,bertrambois
29296,49.076408196,7.495610249,57230,grand est,haspelschiedt
29297,49.064165545,6.975560231,57510,grand est,ernestviller
29298,48.848813664,6.103296335,54380,grand est,bezaumont
29299,48.627704818,6.9610285130000005,57790,grand est,hattigny
29300,49.145878744,6.374279646,57530,grand est,les etangs
29301,48.59055156,6.842459644,54450,grand est,blamont
29302,49.331059128,6.066520487,57700,grand est,hayange
29303,49.298305049,6.105829146,57290,grand est,fameck
29304,49.909021936,4.84766011,8800,grand est,les hautes rivieres
29305,48.581943108,6.737094063,54450,grand est,blemerey
29306,49.047254441,6.491341495,57690,grand est,hemilly
29307,49.151406906,6.905964581,57600,grand est,folkling
29308,49.32590019,5.842499479,54111,grand est,mont bonvillers
29309,49.013437209,6.967146347,57510,grand est,holving
29310,49.06871638,6.6843842460000005,57730,grand est,folschviller
29311,48.757670894,6.163948856,54136,grand est,bouxieres aux dames
29312,49.127992671,6.773188172,57470,grand est,hombourg haut
29313,48.998915798,6.778862093,57660,grand est,freybouse
29314,48.523051332,6.921014034,54540,grand est,bremenil
29315,49.058565622,6.862692673,57510,grand est,hoste
29316,49.152307854,6.797454968,57800,grand est,freyming merlebach
29317,49.262184621,5.952953696,54790,grand est,val de briey
29318,48.711535097,7.018196129,57400,grand est,imling
29319,48.691555899,6.90783666,57815,grand est,gondrexange
29320,48.683399983,6.342351313,54110,grand est,buissoncourt
29321,49.102641491,6.086610059,57130,grand est,jussy
29322,48.974312992,6.841634547,57660,grand est,grening
29323,48.572600142,5.84383918,54113,grand est,bulligny
29324,48.767184428,6.656846766,57630,grand est,juvelize
29325,48.981208952,6.740242428,57660,grand est,grostenquin
29326,48.533904041,6.1781682270000005,54134,grand est,ceintrey
29327,49.434791148,6.114757655,57330,grand est,kanfen
29328,48.867368673,6.737431479,57260,grand est,guebling
29329,48.593516278,6.537718102,54300,grand est,chanteheux
29330,49.311070695,6.343822769,57920,grand est,kedange sur canner
29331,48.829206346,6.690716789,57260,grand est,val de bride
29332,49.474129419,5.766200682,54720,grand est,chenieres
29333,49.336810698,6.032731546,57240,grand est,knutange
29334,49.323868767,6.576446652,57320,grand est,guerstling
29335,48.586115404,6.944738514,54480,grand est,cirey sur vezouze
29336,49.455063642,6.317403191,57480,grand est,haute kontz
29337,49.022455382,6.66742044,57380,grand est,guessling hemering
29338,49.525676518,5.716798224,54400,grand est,cosnes et romain
29339,48.651545532,7.006261883,57790,grand est,laneuveville les lorquin
29341,49.433918257,5.920885923,54680,grand est,crusnes
29342,48.866503106,6.44476277,57590,grand est,laneuveville en saulnois
29343,49.123777814,6.554613038,57690,grand est,hallering
29344,48.788526312,6.146295293,54670,grand est,custines
29345,48.730087194,6.87760396,57810,grand est,languimberg
29346,49.38753958,6.477170817,57480,grand est,halstroff
29347,49.006739272,5.832231048,54470,grand est,dampvitoux
29348,49.368646891,6.441893895,57480,grand est,laumesfeld
29349,49.183030118,6.649210061,57880,grand est,ham sous varsberg
29350,48.833984634,6.055522338,54380,grand est,dieulouard
29351,49.033426027,6.363609946,57580,grand est,lemud
29352,48.914065823,6.451140845,57590,grand est,hannocourt
29353,48.560952384,6.801159445,54450,grand est,domevre sur vezouze
29354,49.105525448,7.408382141,57720,grand est,lengelsheim
29355,48.67032474,7.087528057,57870,grand est,hartzviller
29356,48.641495056,5.822647178,54119,grand est,domgermain
29357,48.957972416,6.8187508690000005,57670,grand est,lening
29358,49.211601516,6.18434118,57280,grand est,hauconcourt
29359,49.14609067,5.931276627,54800,grand est,doncourt les conflans
29360,49.126050625,6.099359553,57160,grand est,lessy
29361,48.762330495,6.991226615,57400,grand est,haut clocher
29362,48.492781244,6.392952829,54360,grand est,einvaux
29363,48.819557781,6.755836361,57260,grand est,lindre haute
29364,49.305910144,6.597541436,57320,grand est,heining les bouzonville
29365,48.637168031,6.683308713,54370,grand est,embermenil
29366,48.78810783,7.145154782,57635,grand est,lixheim
29367,49.004097793,6.480582123,57580,grand est,herny
29368,49.500561151,5.500873967,54260,grand est,epiez sur chiers
29369,49.114876693,6.146244967,57050,grand est,longeville les metz
29370,49.188081194,6.448441471,57220,grand est,hinckange
29371,48.911118018,5.806174669,54470,grand est,essey et maizerais
29372,48.666644846,7.001532445,57790,grand est,lorquin
29373,48.738722936,7.144437109,57405,grand est,hommarting
29374,48.403660562,6.001575555,54115,grand est,fecocourt
29375,48.865273482,6.864402372,57670,grand est,lostroff
29376,48.677012832,7.177808314,57870,grand est,hommert
29377,48.906075264,5.964071073,54470,grand est,fey en haye
29378,49.094590743,6.769004568,57730,grand est,macheren
29379,48.718039513,7.263280927,57820,grand est,hultehouse
29380,49.411771606,5.842293112,54560,grand est,fillieres
29381,49.086877065,6.389232639,57530,grand est,maizeroy
29382,49.345174779,6.3008307420000005,57970,grand est,inglange
29383,48.707361511,5.990901981,54840,grand est,fontenoy sur moselle
29384,49.446254804,6.455513826,57480,grand est,manderen ritzing
29385,49.437271772,6.410072951,57480,grand est,kirsch les sierck
29386,48.572011496,6.126784352,54160,grand est,frolois
29387,49.380608075,6.174288905,57100,grand est,manom
29388,48.958106519,6.981161484,57430,grand est,kirviller
29389,48.45876107,5.988740557,54115,grand est,gelaucourt
29390,49.005565324,6.110892378,57420,grand est,marieulles
29391,49.387882467,6.286481208,57970,grand est,koenigsmacker
29392,48.675360776,6.383447275,54110,grand est,gellenoncourt
29393,49.223479428,6.436764776,57220,grand est,megange
29394,49.347816925,6.236271549,57970,grand est,kuntzig
29395,49.536166623,5.683302858,54730,grand est,gorcy
29396,48.971150736,7.345759184,57960,grand est,meisenthal
29397,48.68727205,6.713412843,57810,grand est,lagarde
29398,48.841469232,6.017489782,54380,grand est,griscourt
29399,49.461019227,6.416510608,57480,grand est,merschweiller
29400,49.02892793,6.771480191,57660,grand est,laning
29401,48.395288327,6.058414173,54930,grand est,gugney
29402,49.31699502,6.288051113,57940,grand est,metzervisse
29403,49.010120176,7.383091067,57620,grand est,lemberg
29404,48.474374376,6.187151589,54740,grand est,haroue
29405,48.71737139,6.640801206,57810,grand est,moncourt
29406,48.75678611,6.622579038,57630,grand est,lezey
29407,49.196655322,5.896992731,54800,grand est,hatrize
29408,49.349015606,6.411877579,57920,grand est,monneren
29409,49.034508402,6.741115435,57660,grand est,lixing les st avold
29410,48.548604309,6.521269931,54300,grand est,herimenil
29411,48.997763439,7.30686635,57415,grand est,montbronn
29412,49.119329102,6.649028061,57740,grand est,longeville les st avold
29413,48.71686352,6.432754588,54370,grand est,hoeville
29414,49.414526648,6.3861561380000005,57480,grand est,montenach
29415,48.982750765,6.095339311,57420,grand est,lorry mardigny
29416,48.641018528,6.172402989,54180,grand est,houdemont
29417,49.221168747,6.027836608,57860,grand est,montois la montagne
29418,49.08067364,6.914280602,57510,grand est,loupershouse
29419,49.899339926,4.808013708,8800,grand est,thilay
29420,48.600617347,6.391100769,54110,grand est,hudiviller
29421,48.808132788,6.664056677,57260,grand est,mulcey
29422,49.094590743,6.769004568,57730,grand est,macheren
29423,49.173147384,5.796250938,54800,grand est,jeandelize
29424,48.909014569,6.814419644,57670,grand est,nebing
29425,49.446254804,6.455513826,57480,grand est,manderen ritzing
29426,48.414057063,6.162941241,54740,grand est,jevoncourt
29427,48.680105365,6.971944595,57830,grand est,neufmoulins
29428,48.826403027,6.341974569,57590,grand est,manhoue
29429,49.451831837,5.779040592,54720,grand est,laix
29430,49.113649459,7.223303633,57720,grand est,obergailbach
29431,49.216021631,6.113059721,57535,grand est,marange silvange
29432,49.318815726,5.80754059,54970,grand est,landres
29433,49.151071702,6.578671741,57220,grand est,obervisse
29434,49.065808795,6.152564653,57155,grand est,marly
29435,48.725104287,6.29965896,54280,grand est,laneuvelotte
29436,48.858498917,6.412701625,57590,grand est,oriocourt
29437,49.095431531,6.307302905,57530,grand est,marsilly
29438,48.646141522,6.241405476,54410,grand est,laneuveville devant nancy
29439,49.370491528,6.348196053,57970,grand est,oudrenne
